raw_texts,raw_aspect_terms,bert_tokens,aspect_masks,implicits,labels,source
the food is delicious.,food,"[101, 1996, 2833, 2003, 12090, 1012, 102]","[0, 0, 1, 0, 0, 0, 0]",False,0,restaurants
their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wines by the glass,"[101, 2037, 14746, 2011, 1996, 3221, 2024, 1037, 2307, 22205, 1998, 2017, 2064, 4521, 2066, 1037, 2332, 2007, 4511, 2005, 2104, 1002, 2382, 1012, 102]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wine,"[101, 2037, 14746, 2011, 1996, 3221, 2024, 1037, 2307, 22205, 1998, 2017, 2064, 4521, 2066, 1037, 2332, 2007, 4511, 2005, 2104, 1002, 2382, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",True,2,restaurants
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,place,"[101, 2023, 2173, 2038, 1996, 1996, 6149, 2572, 11283, 5897, 1998, 2019, 6581, 3095, 2000, 2191, 2017, 2514, 2066, 1037, 4113, 1998, 1037, 2767, 2012, 1996, 2168, 2051, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,restaurants
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience,"[101, 2023, 2173, 2038, 1996, 1996, 6149, 2572, 11283, 5897, 1998, 2019, 6581, 3095, 2000, 2191, 2017, 2514, 2066, 1037, 4113, 1998, 1037, 2767, 2012, 1996, 2168, 2051, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,staff,"[101, 2023, 2173, 2038, 1996, 1996, 6149, 2572, 11283, 5897, 1998, 2019, 6581, 3095, 2000, 2191, 2017, 2514, 2066, 1037, 4113, 1998, 1037, 2767, 2012, 1996, 2168, 2051, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
yeah shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,salt,"[101, 3398, 8344, 2003, 2036, 2307, 2021, 2025, 3243, 2004, 2204, 1011, 1011, 2027, 2224, 1996, 2168, 3815, 1997, 5474, 2021, 2302, 23210, 2000, 5703, 2041, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,restaurants
"believe us, we've been eating sushi for over 15 yrs.",sushi,"[101, 2903, 2149, 1010, 2057, 1005, 2310, 2042, 5983, 10514, 6182, 2005, 2058, 2321, 1061, 2869, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
the atmosphere is much better than sripraphai (more modern and sleek).,atmosphere,"[101, 1996, 7224, 2003, 2172, 2488, 2084, 5185, 18098, 9331, 10932, 1006, 2062, 2715, 1998, 21185, 1007, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the food is outstanding and the service is quick, friendly and very professional.",food,"[101, 1996, 2833, 2003, 5151, 1998, 1996, 2326, 2003, 4248, 1010, 5379, 1998, 2200, 2658, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the food is outstanding and the service is quick, friendly and very professional.",service,"[101, 1996, 2833, 2003, 5151, 1998, 1996, 2326, 2003, 4248, 1010, 5379, 1998, 2200, 2658, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.",bagels,"[101, 1996, 4524, 9050, 2467, 4010, 1010, 3730, 2006, 1996, 2503, 1010, 15594, 2100, 2006, 1996, 2648, 1998, 8216, 1999, 2946, 1012, 102]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"i had a late dinner at lucky stike, a great name for a joint if ever i saw one.",dinner,"[101, 1045, 2018, 1037, 2397, 4596, 2012, 5341, 2358, 17339, 1010, 1037, 2307, 2171, 2005, 1037, 4101, 2065, 2412, 1045, 2387, 2028, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,2,restaurants
service is fast and friendly.,Service,"[101, 2326, 2003, 3435, 1998, 5379, 1012, 102]","[0, 1, 0, 0, 0, 0, 0, 0]",False,0,restaurants
from an english speaking staff.,staff,"[101, 2013, 2019, 2394, 4092, 3095, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0]",True,2,restaurants
and they have these home made potato chips at the bar that are the most delicious things in the world!,potato chips,"[101, 1998, 2027, 2031, 2122, 2188, 2081, 14557, 11772, 2012, 1996, 3347, 2008, 2024, 1996, 2087, 12090, 2477, 1999, 1996, 2088, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
and they have these home made potato chips at the bar that are the most delicious things in the world!,bar,"[101, 1998, 2027, 2031, 2122, 2188, 2081, 14557, 11772, 2012, 1996, 3347, 2008, 2024, 1996, 2087, 12090, 2477, 1999, 1996, 2088, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,2,restaurants
my husband and i enjoyed each of the 6 taste size portions and left completely full.,portions,"[101, 2026, 3129, 1998, 1045, 5632, 2169, 1997, 1996, 1020, 5510, 2946, 8810, 1998, 2187, 3294, 2440, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"i went here with a friend on a whim, we went someplace else first and couldn't get a table.",table,"[101, 1045, 2253, 2182, 2007, 1037, 2767, 2006, 1037, 1059, 14341, 1010, 2057, 2253, 24956, 2842, 2034, 1998, 2481, 1005, 1056, 2131, 1037, 2795, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,1,restaurants
"we all ate pasta entre'es, which were great.",pasta entre'es,"[101, 2057, 2035, 8823, 24857, 4372, 7913, 1005, 9686, 1010, 2029, 2020, 2307, 1012, 102]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",False,0,restaurants
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,steak,"[101, 1996, 21475, 2001, 6581, 1998, 2028, 1997, 1996, 2190, 1045, 2031, 2018, 1006, 1045, 12595, 1996, 12136, 20014, 18400, 2135, 2021, 1999, 2053, 2126, 2106, 2009, 2058, 2860, 24546, 1996, 14894, 1997, 1996, 6240, 1007, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,butter,"[101, 1996, 21475, 2001, 6581, 1998, 2028, 1997, 1996, 2190, 1045, 2031, 2018, 1006, 1045, 12595, 1996, 12136, 20014, 18400, 2135, 2021, 1999, 2053, 2126, 2106, 2009, 2058, 2860, 24546, 1996, 14894, 1997, 1996, 6240, 1007, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,restaurants
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,flavor,"[101, 1996, 21475, 2001, 6581, 1998, 2028, 1997, 1996, 2190, 1045, 2031, 2018, 1006, 1045, 12595, 1996, 12136, 20014, 18400, 2135, 2021, 1999, 2053, 2126, 2106, 2009, 2058, 2860, 24546, 1996, 14894, 1997, 1996, 6240, 1007, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",True,2,restaurants
the steak was excellent and one of the best i have had (i tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,meat,"[101, 1996, 21475, 2001, 6581, 1998, 2028, 1997, 1996, 2190, 1045, 2031, 2018, 1006, 1045, 12595, 1996, 12136, 20014, 18400, 2135, 2021, 1999, 2053, 2126, 2106, 2009, 2058, 2860, 24546, 1996, 14894, 1997, 1996, 6240, 1007, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",True,0,restaurants
the food was boring and expensive.,food,"[101, 1996, 2833, 2001, 11771, 1998, 6450, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0]",False,1,restaurants
"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",ambience,"[101, 1996, 2572, 11283, 5897, 2003, 3492, 1998, 3835, 2005, 4512, 1010, 2061, 1037, 10017, 6265, 2182, 2052, 2763, 2022, 2190, 1012, 102]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",lunch,"[101, 1996, 2572, 11283, 5897, 2003, 3492, 1998, 3835, 2005, 4512, 1010, 2061, 1037, 10017, 6265, 2182, 2052, 2763, 2022, 2190, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
terrific menu full of unique rolls and special dishes.,menu,"[101, 27547, 12183, 2440, 1997, 4310, 9372, 1998, 2569, 10447, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
terrific menu full of unique rolls and special dishes.,rolls,"[101, 27547, 12183, 2440, 1997, 4310, 9372, 1998, 2569, 10447, 1012, 102]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,0,restaurants
terrific menu full of unique rolls and special dishes.,dishes,"[101, 27547, 12183, 2440, 1997, 4310, 9372, 1998, 2569, 10447, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,restaurants
the service is ok but could be better.,service,"[101, 1996, 2326, 2003, 7929, 2021, 2071, 2022, 2488, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",False,1,restaurants
"we love the food, drinks, and atmosphere!",food,"[101, 2057, 2293, 1996, 2833, 1010, 8974, 1010, 1998, 7224, 999, 102]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"we love the food, drinks, and atmosphere!",drinks,"[101, 2057, 2293, 1996, 2833, 1010, 8974, 1010, 1998, 7224, 999, 102]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,0,restaurants
"we love the food, drinks, and atmosphere!",atmosphere,"[101, 2057, 2293, 1996, 2833, 1010, 8974, 1010, 1998, 7224, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,0,restaurants
i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,"[101, 1045, 2001, 2182, 1037, 2261, 3134, 2067, 1998, 2057, 2018, 1996, 5409, 8013, 2326, 3325, 2012, 1037, 4825, 2412, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",False,1,restaurants
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",place,"[101, 2253, 2006, 1037, 1017, 2154, 21480, 17620, 2063, 1010, 2007, 3869, 5026, 2039, 1996, 5494, 1010, 1998, 1045, 2572, 2061, 5580, 2023, 2001, 1996, 2173, 2009, 1051, 4440, 3092, 1010, 2138, 2009, 2001, 2061, 2307, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",oyster,"[101, 2253, 2006, 1037, 1017, 2154, 21480, 17620, 2063, 1010, 2007, 3869, 5026, 2039, 1996, 5494, 1010, 1998, 1045, 2572, 2061, 5580, 2023, 2001, 1996, 2173, 2009, 1051, 4440, 3092, 1010, 2138, 2009, 2001, 2061, 2307, 999, 102]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
"went on a 3 day oyster binge, with fish bringing up the closing, and i am so glad this was the place it o trip ended, because it was so great!",Fish,"[101, 2253, 2006, 1037, 1017, 2154, 21480, 17620, 2063, 1010, 2007, 3869, 5026, 2039, 1996, 5494, 1010, 1998, 1045, 2572, 2061, 5580, 2023, 2001, 1996, 2173, 2009, 1051, 4440, 3092, 1010, 2138, 2009, 2001, 2061, 2307, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
"took my mom for mother's day, and the maitre d' was pretty rude.",maitre d',"[101, 2165, 2026, 3566, 2005, 2388, 1005, 1055, 2154, 1010, 1998, 1996, 14736, 7913, 1040, 1005, 2001, 3492, 12726, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",False,1,restaurants
my husband and i have been there a couple of times and each time we sat at the sushi bar (chef yoshi) and ordered everything ala carte.,sushi bar,"[101, 2026, 3129, 1998, 1045, 2031, 2042, 2045, 1037, 3232, 1997, 2335, 1998, 2169, 2051, 2057, 2938, 2012, 1996, 10514, 6182, 3347, 1006, 10026, 10930, 6182, 1007, 1998, 3641, 2673, 21862, 11122, 2063, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
my husband and i have been there a couple of times and each time we sat at the sushi bar (chef yoshi) and ordered everything ala carte.,chef,"[101, 2026, 3129, 1998, 1045, 2031, 2042, 2045, 1037, 3232, 1997, 2335, 1998, 2169, 2051, 2057, 2938, 2012, 1996, 10514, 6182, 3347, 1006, 10026, 10930, 6182, 1007, 1998, 3641, 2673, 21862, 11122, 2063, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
my husband and i have been there a couple of times and each time we sat at the sushi bar (chef yoshi) and ordered everything ala carte.,ala carte,"[101, 2026, 3129, 1998, 1045, 2031, 2042, 2045, 1037, 3232, 1997, 2335, 1998, 2169, 2051, 2057, 2938, 2012, 1996, 10514, 6182, 3347, 1006, 10026, 10930, 6182, 1007, 1998, 3641, 2673, 21862, 11122, 2063, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",True,2,restaurants
"the vibe is very relaxed and cozy, service was great and the food was excellent!",vibe,"[101, 1996, 21209, 2003, 2200, 8363, 1998, 26931, 1010, 2326, 2001, 2307, 1998, 1996, 2833, 2001, 6581, 999, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the vibe is very relaxed and cozy, service was great and the food was excellent!",service,"[101, 1996, 21209, 2003, 2200, 8363, 1998, 26931, 1010, 2326, 2001, 2307, 1998, 1996, 2833, 2001, 6581, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the vibe is very relaxed and cozy, service was great and the food was excellent!",food,"[101, 1996, 21209, 2003, 2200, 8363, 1998, 26931, 1010, 2326, 2001, 2307, 1998, 1996, 2833, 2001, 6581, 999, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,0,restaurants
"if the weather is nice, try to snag an outside table.",table,"[101, 2065, 1996, 4633, 2003, 3835, 1010, 3046, 2000, 1055, 2532, 2290, 2019, 2648, 2795, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,0,restaurants
"if you are looking for a good quality, cheap eats - this is the place.",quality,"[101, 2065, 2017, 2024, 2559, 2005, 1037, 2204, 3737, 1010, 10036, 20323, 1011, 2023, 2003, 1996, 2173, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
the service was friendly and the atmosphere was casual.,service,"[101, 1996, 2326, 2001, 5379, 1998, 1996, 7224, 2001, 10017, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
the service was friendly and the atmosphere was casual.,atmosphere,"[101, 1996, 2326, 2001, 5379, 1998, 1996, 7224, 2001, 10017, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,0,restaurants
when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.,bagels,"[101, 2043, 1045, 2973, 29530, 2005, 1037, 2096, 1045, 2052, 4965, 13184, 1996, 4524, 9050, 1998, 2027, 2052, 2145, 2022, 2488, 2084, 2151, 2842, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
"i recommend their pad see ew, pork chops or tofu plates.",Pad See Ew,"[101, 1045, 16755, 2037, 11687, 2156, 1041, 2860, 1010, 15960, 24494, 2015, 2030, 2000, 11263, 7766, 1012, 102]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"i recommend their pad see ew, pork chops or tofu plates.",Pork Chops,"[101, 1045, 16755, 2037, 11687, 2156, 1041, 2860, 1010, 15960, 24494, 2015, 2030, 2000, 11263, 7766, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"i recommend their pad see ew, pork chops or tofu plates.",Tofu plates,"[101, 1045, 16755, 2037, 11687, 2156, 1041, 2860, 1010, 15960, 24494, 2015, 2030, 2000, 11263, 7766, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",False,0,restaurants
never in my life did i think that i could be satisfied both in taste and in quantity for $3.00 in nyc.,taste,"[101, 2196, 1999, 2026, 2166, 2106, 1045, 2228, 2008, 1045, 2071, 2022, 8510, 2119, 1999, 5510, 1998, 1999, 11712, 2005, 1002, 1017, 1012, 4002, 1999, 16392, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
never in my life did i think that i could be satisfied both in taste and in quantity for $3.00 in nyc.,quantity,"[101, 2196, 1999, 2026, 2166, 2106, 1045, 2228, 2008, 1045, 2071, 2022, 8510, 2119, 1999, 5510, 1998, 1999, 11712, 2005, 1002, 1017, 1012, 4002, 1999, 16392, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.",bartender,"[101, 2023, 2003, 1996, 2190, 3595, 2173, 1999, 27219, 1005, 1010, 1045, 2657, 2008, 2013, 1996, 15812, 1010, 2044, 2383, 8235, 2833, 1006, 3046, 21475, 2007, 13809, 17327, 2080, 23827, 1007, 1998, 8974, 2006, 1996, 3347, 2197, 9857, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,2,restaurants
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.",food,"[101, 2023, 2003, 1996, 2190, 3595, 2173, 1999, 27219, 1005, 1010, 1045, 2657, 2008, 2013, 1996, 15812, 1010, 2044, 2383, 8235, 2833, 1006, 3046, 21475, 2007, 13809, 17327, 2080, 23827, 1007, 1998, 8974, 2006, 1996, 3347, 2197, 9857, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.",drinks,"[101, 2023, 2003, 1996, 2190, 3595, 2173, 1999, 27219, 1005, 1010, 1045, 2657, 2008, 2013, 1996, 15812, 1010, 2044, 2383, 8235, 2833, 1006, 3046, 21475, 2007, 13809, 17327, 2080, 23827, 1007, 1998, 8974, 2006, 1996, 3347, 2197, 9857, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.",steak with portobello mushrooms,"[101, 2023, 2003, 1996, 2190, 3595, 2173, 1999, 27219, 1005, 1010, 1045, 2657, 2008, 2013, 1996, 15812, 1010, 2044, 2383, 8235, 2833, 1006, 3046, 21475, 2007, 13809, 17327, 2080, 23827, 1007, 1998, 8974, 2006, 1996, 3347, 2197, 9857, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.",bar,"[101, 2023, 2003, 1996, 2190, 3595, 2173, 1999, 27219, 1005, 1010, 1045, 2657, 2008, 2013, 1996, 15812, 1010, 2044, 2383, 8235, 2833, 1006, 3046, 21475, 2007, 13809, 17327, 2080, 23827, 1007, 1998, 8974, 2006, 1996, 3347, 2197, 9857, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",True,2,restaurants
the service was excellent - friendly and attentive.,service,"[101, 1996, 2326, 2001, 6581, 1011, 5379, 1998, 2012, 6528, 6024, 1012, 102]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the main course had an average portion, and was decent overall.",main course,"[101, 1996, 2364, 2607, 2018, 2019, 2779, 4664, 1010, 1998, 2001, 11519, 3452, 1012, 102]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
"the main course had an average portion, and was decent overall.",portion,"[101, 1996, 2364, 2607, 2018, 2019, 2779, 4664, 1010, 1998, 2001, 11519, 3452, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,2,restaurants
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,reservation,"[101, 2322, 2781, 2005, 2256, 11079, 2021, 2009, 2435, 2149, 2051, 2000, 2031, 1037, 2261, 18901, 2015, 1998, 5959, 2256, 11301, 1998, 2169, 2060, 1012, 102]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,1,restaurants
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,cocktails,"[101, 2322, 2781, 2005, 2256, 11079, 2021, 2009, 2435, 2149, 2051, 2000, 2031, 1037, 2261, 18901, 2015, 1998, 5959, 2256, 11301, 1998, 2169, 2060, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,restaurants
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,surroundings,"[101, 2322, 2781, 2005, 2256, 11079, 2021, 2009, 2435, 2149, 2051, 2000, 2031, 1037, 2261, 18901, 2015, 1998, 5959, 2256, 11301, 1998, 2169, 2060, 1012, 102]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,0,restaurants
"waitstaff is great, very attentive.",Waitstaff,"[101, 18074, 22542, 2003, 2307, 1010, 2200, 2012, 6528, 6024, 1012, 102]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,restaurants
